83.39	40.81
83.21	27.83
82.08	27.77
82.08	27.77
84.34	27.88
82.08	27.77
79.83	27.63
80.96	27.70
82.08	27.77
83.21	27.83
83.21	27.83
82.08	27.77
84.34	27.88
82.08	27.77
84.34	27.88
83.21	27.83
83.21	27.83
84.34	27.88
83.21	27.83
82.08	27.77
82.08	27.77
82.08	27.77
83.21	27.83
82.08	27.77
82.08	27.77
82.08	27.77
82.08	27.77
83.21	27.83
83.21	27.83
83.21	27.83
84.34	27.88
84.34	27.88
82.08	27.77
84.34	27.88
82.08	27.77
82.08	27.77
79.83	27.63
83.21	27.83
80.96	27.70
83.21	27.83
83.21	27.83
84.34	27.88
84.34	27.88
83.21	27.83
84.34	27.88
82.08	27.77
85.47	27.93
82.08	27.77
83.21	27.83
85.47	27.93
84.34	27.88
83.27	26.84
82.15	26.78
82.15	26.78
84.39	26.89
82.15	26.78
79.92	26.64
81.04	26.72
82.15	26.78
83.27	26.84
83.27	26.84
82.15	26.78
84.39	26.89
82.15	26.78
84.39	26.89
83.27	26.84
83.27	26.84
84.39	26.89
83.27	26.84
82.15	26.78
82.15	26.78
82.15	26.78
83.27	26.84
82.15	26.78
82.15	26.78
82.15	26.78
82.15	26.78
83.27	26.84
83.27	26.84
83.27	26.84
84.39	26.89
84.39	26.89
82.15	26.78
84.39	26.89
82.15	26.78
82.15	26.78
79.92	26.64
83.27	26.84
81.04	26.72
83.27	26.84
83.27	26.84
84.39	26.89
84.39	26.89
83.27	26.84
84.39	26.89
82.15	26.78
85.51	26.93
82.15	26.78
83.27	26.84
85.51	26.93
84.39	26.89
83.96	-6.96
82.95	-6.95
82.95	-6.95
84.96	-6.97
82.95	-6.95
81.94	-6.93
81.94	-6.93
82.95	-6.95
83.96	-6.96
83.96	-6.96
82.95	-6.95
84.96	-6.97
82.95	-6.95
84.96	-6.97
83.96	-6.96
83.96	-6.96
84.96	-6.97
83.96	-6.96
82.95	-6.95
82.95	-6.95
82.95	-6.95
83.96	-6.96
82.95	-6.95
82.95	-6.95
82.95	-6.95
82.95	-6.95
84.96	-6.97
83.96	-6.96
84.96	-6.97
84.96	-6.97
84.96	-6.97
82.95	-6.95
84.96	-6.97
83.96	-6.96
82.95	-6.95
80.93	-6.91
83.96	-6.96
82.95	-6.95
83.96	-6.96
83.96	-6.96
84.96	-6.97
84.96	-6.97
83.96	-6.96
84.96	-6.97
82.95	-6.95
85.97	-6.98
82.95	-6.95
83.96	-6.96
85.97	-6.98
84.96	-6.97
83.58	-20.88
82.51	-20.84
82.51	-20.84
84.65	-20.92
82.51	-20.84
81.44	-20.79
81.44	-20.79
82.51	-20.84
83.58	-20.88
83.58	-20.88
82.51	-20.84
84.65	-20.92
82.51	-20.84
84.65	-20.92
83.58	-20.88
83.58	-20.88
84.65	-20.92
83.58	-20.88
82.51	-20.84
82.51	-20.84
82.51	-20.84
83.58	-20.88
82.51	-20.84
82.51	-20.84
82.51	-20.84
82.51	-20.84
83.58	-20.88
83.58	-20.88
83.58	-20.88
84.65	-20.92
84.65	-20.92
82.51	-20.84
84.65	-20.92
82.51	-20.84
82.51	-20.84
80.37	-20.73
83.58	-20.88
82.51	-20.84
83.58	-20.88
83.58	-20.88
84.65	-20.92
84.65	-20.92
83.58	-20.88
84.65	-20.92
82.51	-20.84
85.72	-20.95
82.51	-20.84
83.58	-20.88
85.72	-20.95
84.65	-20.92
83.21	27.83
82.08	27.77
82.08	27.77
84.34	27.88
83.21	27.83
80.96	27.70
80.96	27.70
83.21	27.83
83.21	27.83
84.34	27.88
83.21	27.83
84.34	27.88
83.21	27.83
84.34	27.88
83.21	27.83
83.21	27.83
84.34	27.88
83.21	27.83
83.21	27.83
83.21	27.83
82.08	27.77
83.21	27.83
82.08	27.77
83.21	27.83
82.08	27.77
82.08	27.77
84.34	27.88
83.21	27.83
84.34	27.88
84.34	27.88
84.34	27.88
82.08	27.77
84.34	27.88
83.21	27.83
82.08	27.77
79.83	27.63
83.21	27.83
82.08	27.77
83.21	27.83
84.34	27.88
84.34	27.88
84.34	27.88
83.21	27.83
84.34	27.88
83.21	27.83
85.47	27.93
82.08	27.77
83.21	27.83
85.47	27.93
84.34	27.88
83.15	28.83
82.01	28.76
82.01	28.76
84.29	28.88
83.15	28.83
80.87	28.69
80.87	28.69
83.15	28.83
83.15	28.83
84.29	28.88
83.15	28.83
84.29	28.88
83.15	28.83
84.29	28.88
83.15	28.83
83.15	28.83
84.29	28.88
83.15	28.83
83.15	28.83
83.15	28.83
83.15	28.83
83.15	28.83
82.01	28.76
83.15	28.83
82.01	28.76
82.01	28.76
84.29	28.88
83.15	28.83
84.29	28.88
84.29	28.88
84.29	28.88
82.01	28.76
84.29	28.88
83.15	28.83
82.01	28.76
80.87	28.69
83.15	28.83
82.01	28.76
83.15	28.83
84.29	28.88
84.29	28.88
84.29	28.88
83.15	28.83
84.29	28.88
83.15	28.83
85.43	28.92
82.01	28.76
83.15	28.83
85.43	28.92
84.29	28.88
83.15	28.83
82.01	28.76
82.01	28.76
84.29	28.88
83.15	28.83
80.87	28.69
80.87	28.69
83.15	28.83
83.15	28.83
84.29	28.88
83.15	28.83
84.29	28.88
83.15	28.83
84.29	28.88
83.15	28.83
83.15	28.83
84.29	28.88
83.15	28.83
83.15	28.83
83.15	28.83
83.15	28.83
83.15	28.83
82.01	28.76
83.15	28.83
82.01	28.76
82.01	28.76
84.29	28.88
83.15	28.83
84.29	28.88
84.29	28.88
84.29	28.88
82.01	28.76
84.29	28.88
83.15	28.83
82.01	28.76
80.87	28.69
83.15	28.83
82.01	28.76
84.29	28.88
84.29	28.88
84.29	28.88
84.29	28.88
83.15	28.83
84.29	28.88
83.15	28.83
85.43	28.92
82.01	28.76
83.15	28.83
85.43	28.92
84.29	28.88
83.15	28.83
82.01	28.76
82.01	28.76
84.29	28.88
83.15	28.83
80.87	28.69
80.87	28.69
83.15	28.83
83.15	28.83
84.29	28.88
83.15	28.83
84.29	28.88
83.15	28.83
84.29	28.88
83.15	28.83
83.15	28.83
84.29	28.88
83.15	28.83
83.15	28.83
83.15	28.83
83.15	28.83
83.15	28.83
82.01	28.76
83.15	28.83
83.15	28.83
82.01	28.76
84.29	28.88
83.15	28.83
84.29	28.88
84.29	28.88
84.29	28.88
82.01	28.76
84.29	28.88
83.15	28.83
82.01	28.76
80.87	28.69
83.15	28.83
82.01	28.76
84.29	28.88
84.29	28.88
84.29	28.88
84.29	28.88
83.15	28.83
84.29	28.88
83.15	28.83
85.43	28.92
82.01	28.76
83.15	28.83
85.43	28.92
84.29	28.88
83.53	21.87
82.46	21.83
82.46	21.83
85.69	21.94
83.53	21.87
81.38	21.77
81.38	21.77
83.53	21.87
83.53	21.87
84.61	21.91
83.53	21.87
84.61	21.91
83.53	21.87
84.61	21.91
83.53	21.87
83.53	21.87
84.61	21.91
83.53	21.87
83.53	21.87
83.53	21.87
83.53	21.87
83.53	21.87
82.46	21.83
83.53	21.87
83.53	21.87
82.46	21.83
84.61	21.91
83.53	21.87
84.61	21.91
84.61	21.91
84.61	21.91
82.46	21.83
84.61	21.91
83.53	21.87
82.46	21.83
81.38	21.77
83.53	21.87
82.46	21.83
84.61	21.91
84.61	21.91
84.61	21.91
84.61	21.91
83.53	21.87
85.69	21.94
83.53	21.87
85.69	21.94
82.46	21.83
83.53	21.87
85.69	21.94
84.61	21.91
84.82	14.94
83.79	14.92
83.79	14.92
85.86	14.96
83.79	14.92
82.76	14.89
82.76	14.89
83.79	14.92
84.82	14.94
84.82	14.94
83.79	14.92
85.86	14.96
83.79	14.92
84.82	14.94
84.82	14.94
84.82	14.94
85.86	14.96
84.82	14.94
83.79	14.92
83.79	14.92
83.79	14.92
83.79	14.92
83.79	14.92
83.79	14.92
83.79	14.92
83.79	14.92
84.82	14.94
84.82	14.94
84.82	14.94
85.86	14.96
85.86	14.96
83.79	14.92
84.82	14.94
83.79	14.92
83.79	14.92
81.72	14.85
84.82	14.94
82.76	14.89
84.82	14.94
84.82	14.94
84.82	14.94
84.82	14.94
84.82	14.94
85.86	14.96
83.79	14.92
86.89	14.98
83.79	14.92
84.82	14.94
85.86	14.96
85.86	14.96
84.92	-9.96
83.91	-9.94
83.91	-9.94
85.94	-9.98
83.91	-9.94
82.89	-9.92
82.89	-9.92
83.91	-9.94
84.92	-9.96
84.92	-9.96
83.91	-9.94
85.94	-9.98
83.91	-9.94
84.92	-9.96
84.92	-9.96
84.92	-9.96
85.94	-9.98
84.92	-9.96
83.91	-9.94
83.91	-9.94
83.91	-9.94
84.92	-9.96
83.91	-9.94
83.91	-9.94
83.91	-9.94
83.91	-9.94
84.92	-9.96
84.92	-9.96
84.92	-9.96
85.94	-9.98
85.94	-9.98
83.91	-9.94
84.92	-9.96
83.91	-9.94
83.91	-9.94
81.88	-9.90
84.92	-9.96
83.91	-9.94
84.92	-9.96
84.92	-9.96
84.92	-9.96
84.92	-9.96
84.92	-9.96
85.94	-9.98
83.91	-9.94
86.95	-9.99
83.91	-9.94
84.92	-9.96
85.94	-9.98
85.94	-9.98
